livKHMGF
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,<livFGMHK>
NC_004741,Shigella_flexneri_2a_str._2457T,livKHMGF
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,livKHMGF
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,<livFGMHK>
NC_003143,Yersinia_pestis_CO92,<livFGMHK>
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,livFG
NC_004459,Vibrio_vulnificus_CMCP6,<livFG>
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,livGF
NC_011833,Buchnera_aphidicola_str._5A_(Acyrthosiphon_pisum),livFF <livG>
NC_000907,Haemophilus_influenzae_Rd_KW20,<livFG>
NC_004347,Shewanella_oneidensis_MR-1,<livFG>
NC_002516,Pseudomonas_aeruginosa_PAO1,<livFGMHK>
NC_002947,Pseudomonas_putida_KT2440,<livFGMHK>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,livKHMGF
NC_005085,Chromobacterium_violaceum_ATCC_12472,livHMGF livK
NC_003295,Ralstonia_solanacearum_GMI1000,<livFGMHK>
NC_002927,Bordetella_bronchiseptica_RB50,livKHMGF
NC_002929,Bordetella_pertussis_Tohama_I,<livFGMHK>
NC_002928,Bordetella_parapertussis_12822,livGHMKF
NC_004463,Bradyrhizobium_japonicum_USDA_110,<livFGMHK>
NC_002696,Caulobacter_crescentus_CB15,<livGF>
NC_003062,Agrobacterium_tumefaciens_str._C58,<livFGMH> <livK>
NC_002678,Mesorhizobium_loti_MAFF303099,<livFGMH> <livHFGK>
NC_003047,Sinorhizobium_meliloti_1021,<livKFGMH>
NC_012441,Brucella_melitensis_ATCC_23457,<livFGMH> <livK>
NC_004310,Brucella_suis_1330,livGF F> <livGMH> <livK>
NC_005090,Wolinella_succinogenes_DSM_1740,<livFGMHK>
NC_004917,Helicobacter_hepaticus_ATCC_51449,<livFG>
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,<livFGMHKK>
