rbsDACBKR
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,rbsDACBKR
NC_004741,Shigella_flexneri_2a_str._2457T,<rbsCA> <rbsRK> <rbsB> <rbsD>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,<rbsRKBCAD>
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,rbsDACBKR
NC_003143,Yersinia_pestis_CO92,rbsDK rbsRC AB>
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<rbsRKBCAD>
NC_004459,Vibrio_vulnificus_CMCP6,<rbsAA> <rbsR> <rbsB>
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,rbsAA <rbsR> rbsB
NC_011833,Buchnera_aphidicola_str._5A_(Acyrthosiphon_pisum),rbsAA
NC_000907,Haemophilus_influenzae_Rd_KW20,rbsDACBKR
NC_004347,Shewanella_oneidensis_MR-1,<rbsAA> <rbsK> rbsB rbsR
NC_002516,Pseudomonas_aeruginosa_PAO1,rbsBACRK
NC_002947,Pseudomonas_putida_KT2440,rbsBACRKD
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,rbsBACRKD
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,<rbsAA> <rbsK> rbsB rbsR
NC_005085,Chromobacterium_violaceum_ATCC_12472,<rbsRBCADK>
NC_003295,Ralstonia_solanacearum_GMI1000,<rbsKRCAB>
NC_002927,Bordetella_bronchiseptica_RB50,rbsAR <rbsBCA> <rbsK>
NC_002929,Bordetella_pertussis_Tohama_I,<rbsRA> <rbsC>
NC_002928,Bordetella_parapertussis_12822,rbsAR rbsACB <rbsK>
NC_004463,Bradyrhizobium_japonicum_USDA_110,rbsACB <rbsKK> <rbsRA>
NC_002696,Caulobacter_crescentus_CB15,rbsBAC <rbsK> <rbsR>
NC_003062,Agrobacterium_tumefaciens_str._C58,rbsBCA rbsAK <rbsR>
NC_002678,Mesorhizobium_loti_MAFF303099,<rbsBA> C <rbsKR>
NC_003047,Sinorhizobium_meliloti_1021,rbsBAC <rbsK> <rbsR>
NC_012441,Brucella_melitensis_ATCC_23457,<rbsACB> <rbsK> rbsR
NC_004310,Brucella_suis_1330,rbsACB <rbsK> <rbsR>
NC_005090,Wolinella_succinogenes_DSM_1740,<rbsAA> rbsK
NC_004917,Helicobacter_hepaticus_ATCC_51449,<rbsAA> <rbsK>
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,<rbsAA> <rbsC> <rbsK>
