lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_004741,Shigella_flexneri_2a_str._2457T,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_003143,Yersinia_pestis_CO92,lptAB-rpoN-ptsN-yhbJ-npr hpf
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<yhbJ-ptsN-lptBA> hpf <npr>
NC_004459,Vibrio_vulnificus_CMCP6,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_011833,Buchnera_aphidicola_str._5A_(Acyrthosiphon_pisum),lptBB <ptsN> <npr>
NC_000907,Haemophilus_influenzae_Rd_KW20,<yhbJ-ptsN-lptBA> hpf <npr>
NC_004347,Shewanella_oneidensis_MR-1,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_005061,Candidatus_Blochmannia_floridanus,<lptBA> npr
NC_002516,Pseudomonas_aeruginosa_PAO1,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_002947,Pseudomonas_putida_KT2440,<npr-yhbJ-ptsN-hpf-rpoN-lptBA>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,lptAB-rpoN-hpf-ptsN-yhbJ-npr
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,lptAB-rpoN-hpf-ptsN yhbJ npr
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,<ptsN-hpf-rpoN-lptBA> <yhbJ> <npr>
NC_002488,Xylella_fastidiosa_9a5c,<hpf-rpoN-lptBA> <yhbJ> <npr>
NC_004757,Nitrosomonas_europaea_ATCC_19718,<ptsN-hpf-rpoN-lptBA> yhbJ npr
NC_005085,Chromobacterium_violaceum_ATCC_12472,lptAB-rpoN-hpf-ptsN yhbJ npr
NC_003295,Ralstonia_solanacearum_GMI1000,<ptsN-hpf-rpoN-lptBA> <yhbJ> npr
NC_003112,Neisseria_meningitidis_MC58,lptAB ptsN rpoN yhbJ <npr>
NC_002927,Bordetella_bronchiseptica_RB50,lptAB-hpf-ptsN yhbJ <rpoN> npr
NC_002929,Bordetella_pertussis_Tohama_I,<lptBA> <ptsN> rpoN <yhbJ> npr
NC_002928,Bordetella_parapertussis_12822,lptAB-hpf-ptsN yhbJ <rpoN> npr
NC_004463,Bradyrhizobium_japonicum_USDA_110,lptB-rpoN-hpf-ptsN npr
NC_002696,Caulobacter_crescentus_CB15,<rpoN-lptB> <ptsN> npr
NC_003062,Agrobacterium_tumefaciens_str._C58,<ptsN-hpf-rpoN-lptBA> <npr>
NC_002678,Mesorhizobium_loti_MAFF303099,<rpoN-lptBA> <ptsN> <npr>
NC_003047,Sinorhizobium_meliloti_1021,<rpoN-lptB> <ptsN> <npr>
NC_012441,Brucella_melitensis_ATCC_23457,lptB-rpoN ptsN
NC_004310,Brucella_suis_1330,lptB-rpoN ptsN
NC_005090,Wolinella_succinogenes_DSM_1740,lptB-rpoN
NC_004917,Helicobacter_hepaticus_ATCC_51449,<rpoN-lptB>
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,lptB-rpoN
