fucPIKUR
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,fucPIKUR
NC_004741,Shigella_flexneri_2a_str._2457T,fucPI fucUR fucK
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,fucPIKUR
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,fucIKUR <fucP>
NC_004459,Vibrio_vulnificus_CMCP6,<fucRK>
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,fucKR
NC_000907,Haemophilus_influenzae_Rd_KW20,<fucUKIR> <fucP>
NC_002516,Pseudomonas_aeruginosa_PAO1,fucKR
NC_002947,Pseudomonas_putida_KT2440,<fucRK>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,fucKR
NC_003047,Sinorhizobium_meliloti_1021,fucKK <fucU> <fucR>
