hcaEFCBD
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,hcaEFCBD
NC_004741,Shigella_flexneri_2a_str._2457T,hcaEFCB hcaD
NC_002516,Pseudomonas_aeruginosa_PAO1,hcaEF <hcaD> <hcaB>
NC_002947,Pseudomonas_putida_KT2440,hcaBB hcaEF <hcaD>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,<hcaBB> <hcaD> hcaE
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,<hcaBB> <hcaD> <hcaE> hcaC
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,<hcaCD> hcaB
NC_003295,Ralstonia_solanacearum_GMI1000,<hcaCE> <hcaB>
NC_002927,Bordetella_bronchiseptica_RB50,<hcaEDC> hcaEBF
NC_002929,Bordetella_pertussis_Tohama_I,<hcaEDC> hcaEF <hcaBB>
NC_002928,Bordetella_parapertussis_12822,<hcaEDC> hcaBB <hcaFE>
NC_004463,Bradyrhizobium_japonicum_USDA_110,<hcaBB>  hcaEF hcaD hcaC
NC_002696,Caulobacter_crescentus_CB15,hcaDC hcaE hcaB
NC_002678,Mesorhizobium_loti_MAFF303099,hcaDC hcaBB <hcaE>
NC_003047,Sinorhizobium_meliloti_1021,<hcaDB> <hcaCD> hcaE
