mdtABCD-baeSR
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,mdtABCD-baeSR
NC_004741,Shigella_flexneri_2a_str._2457T,<mdtBA> mdtCD-baeSR
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,mdtABCD-baeSR
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,mdtABCD-baeSR
NC_003143,Yersinia_pestis_CO92,<baeSR> mdtABCD
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,baeRS <mdtC> <mdtB> <mdtA> <mdtD>
NC_004459,Vibrio_vulnificus_CMCP6,<baeSR> <mdtBA> <mdtC>
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,<mdtBA> baeRS mdtAAC mdtD
NC_000907,Haemophilus_influenzae_Rd_KW20,mdtAB <mdtDA> <baeSR> mdtC
NC_004347,Shewanella_oneidensis_MR-1,<baeRS> mdtAC mdtBD >
NC_002516,Pseudomonas_aeruginosa_PAO1,baeRS <mdtCBA> <mdtD>
NC_002947,Pseudomonas_putida_KT2440,<mdtCA> <baeSR-mdtA> B <mdtDA>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,<baeSR-mdtBA> <mdtCA> <mdtD>
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,baeSR-mdtD mdtABC
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,baeSSR-mdtD > mdtABC
NC_002488,Xylella_fastidiosa_9a5c,baeRS mdtABC <mdtD>
NC_004757,Nitrosomonas_europaea_ATCC_19718,<baeSR-mdtC> mdtAB <mdtD>
NC_005085,Chromobacterium_violaceum_ATCC_12472,<baeRS> <mdtDA> mdtABC
NC_003295,Ralstonia_solanacearum_GMI1000,<mdtBA> <baeSR> <mdtDA> <mdtC>
NC_003112,Neisseria_meningitidis_MC58,baeSR <mdtCA> <mdtB> <mdtD>
NC_002927,Bordetella_bronchiseptica_RB50,<baeSR> <mdtDA> <mdtCBA>
NC_002929,Bordetella_pertussis_Tohama_I,baeRS > mdtAD <mdtCBA>
NC_002928,Bordetella_parapertussis_12822,<baeSR> <mdtCBA> <mdtD>
NC_004463,Bradyrhizobium_japonicum_USDA_110,<baeSR> <mdtDA> mdtABC
NC_002696,Caulobacter_crescentus_CB15,baeRS <mdtCA> mdtAB mdtD
NC_003062,Agrobacterium_tumefaciens_str._C58,<baeSR> <mdtCA> mdtAB <mdtD>
NC_002678,Mesorhizobium_loti_MAFF303099,<mdtDA> <mdtCA> <baeSR-mdtBA>
NC_003047,Sinorhizobium_meliloti_1021,<baeSR> <mdtBA> <mdtCA> <mdtD>
NC_012441,Brucella_melitensis_ATCC_23457,<baeS-mdtA> C mdtAB baeRS <mdtDA>
NC_004310,Brucella_suis_1330,<baeS-mdtA> C mdtAB baeRS <mdtDA>
NC_005090,Wolinella_succinogenes_DSM_1740,baeRS mdtAC mdtAB <mdtD>
NC_004917,Helicobacter_hepaticus_ATCC_51449,<mdtBA> <baeSR> <mdtC> <mdtD>
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,<mdtCA> <baeSR> <mdtB>
