fecABCDE
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,<fecEDCBA>
NC_004741,Shigella_flexneri_2a_str._2457T,fecAE <fecEDC> <fecEDB>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,<fecEDC> <fecB> <fecA>
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,fecAE <fecEDC> <fecB>
NC_003143,Yersinia_pestis_CO92,fecDEA <fecECDB>
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<fecEDCB> fecA
NC_004459,Vibrio_vulnificus_CMCP6,<fecED> <fecC> fecA
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,fecDE fecC <fecA>
NC_011833,Buchnera_aphidicola_str._5A_(Acyrthosiphon_pisum),fecEE
NC_000907,Haemophilus_influenzae_Rd_KW20,<fecED> <fecC> <fecA>
NC_004347,Shewanella_oneidensis_MR-1,fecED fecC fecA
NC_002516,Pseudomonas_aeruginosa_PAO1,<fecEE> fecCD fecA
NC_002947,Pseudomonas_putida_KT2440,<fecED> <fecABE> <fecEC>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,<fecEDCB> fecAA >
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,<fecEE> fecAA
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,<fecAA> <fecE>
NC_002488,Xylella_fastidiosa_9a5c,<fecEA>
NC_004757,Nitrosomonas_europaea_ATCC_19718,<fecAA> <fecE>
NC_005085,Chromobacterium_violaceum_ATCC_12472,<fecEDC> <fecB> fecA
NC_003295,Ralstonia_solanacearum_GMI1000,<fecECA> <fecD> fecB
NC_002927,Bordetella_bronchiseptica_RB50,<fecAA> fecDE fecC
NC_002929,Bordetella_pertussis_Tohama_I,<fecED> fecAA <fecC>
NC_002928,Bordetella_parapertussis_12822,fecDE fecC fecA
NC_004463,Bradyrhizobium_japonicum_USDA_110,fecDE fecC <fecA>
NC_002696,Caulobacter_crescentus_CB15,fecDE <fecAE>  fecC
NC_003062,Agrobacterium_tumefaciens_str._C58,fecBDCE fecA
NC_002678,Mesorhizobium_loti_MAFF303099,<fecED> <fecC> fecA
NC_003047,Sinorhizobium_meliloti_1021,fecDE fecC fecA
NC_012441,Brucella_melitensis_ATCC_23457,<fecEC> <fecD> <fecA>
NC_004310,Brucella_suis_1330,<fecEC> <fecD> <fecA>
NC_005090,Wolinella_succinogenes_DSM_1740,fecDE fecC <fecA>
NC_004917,Helicobacter_hepaticus_ATCC_51449,<fecEE> fecA
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,fecACEB fecD
