yiaKLMNO-lyxK-sgbHUE
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,yiaKLMNO-lyxK-sgbHUE
NC_004741,Shigella_flexneri_2a_str._2457T,yiaOOM sgbHUE lyxK <yiaN> <yiaK> <yiaL>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,<sgbEUH-lyxK> <yiaNM> <yiaLK>
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,<yiaLK> yiaMNO-lyxK-sgbHUE
NC_003143,Yersinia_pestis_CO92,sgbU-lyxK sgbE yiaL <yiaO> <yiaN>
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<sgbEUH-lyxK> <yiaONMLK>
NC_004459,Vibrio_vulnificus_CMCP6,<yiaNMO> <lyxK> yiaL
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,yiaOMN lyxK
NC_000907,Haemophilus_influenzae_Rd_KW20,<sgbHEU-lyxK-yiaONMK> <yiaL>
NC_002516,Pseudomonas_aeruginosa_PAO1,yiaOMN sgbE lyxK yiaK
NC_002947,Pseudomonas_putida_KT2440,<yiaNMO> <lyxK> <yiaK>
NC_005085,Chromobacterium_violaceum_ATCC_12472,<yiaNMO> lyxK
NC_002927,Bordetella_bronchiseptica_RB50,yiaOMN <yiaO-sgbE> yiaK lyxK
NC_002929,Bordetella_pertussis_Tohama_I,<yiaO-sgbE> yiaMNO lyxK <yiaK>
NC_002928,Bordetella_parapertussis_12822,<yiaNM> sgbE-yiaO lyxK yiaK
NC_004463,Bradyrhizobium_japonicum_USDA_110,<yiaONM> sgbE <lyxK> sgbH <yiaK> sgbU
NC_002696,Caulobacter_crescentus_CB15,yiaON sgbU lyxK
NC_003062,Agrobacterium_tumefaciens_str._C58,yiaMNO lyxK yiaK
NC_003047,Sinorhizobium_meliloti_1021,<yiaON> lyxKK <sgbE> <yiaK> <yiaM>
NC_012441,Brucella_melitensis_ATCC_23457,yiaNO <lyxK>
NC_004310,Brucella_suis_1330,yiaNO <lyxK>
NC_005090,Wolinella_succinogenes_DSM_1740,yiaOMN yiaL
NC_004917,Helicobacter_hepaticus_ATCC_51449,yiaOMN
