ssuEADCB
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,<ssuBCDAE>
NC_004741,Shigella_flexneri_2a_str._2457T,<ssuDAE> <ssuBC>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,ssuBB ssuC
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,ssuBC
NC_003143,Yersinia_pestis_CO92,ssuEADCB
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<ssuCB> ssuA
NC_004459,Vibrio_vulnificus_CMCP6,<ssuBB> ssuA
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,ssuBC
NC_011833,Buchnera_aphidicola_str._5A_(Acyrthosiphon_pisum),ssuBB
NC_000907,Haemophilus_influenzae_Rd_KW20,ssuBC
NC_004347,Shewanella_oneidensis_MR-1,<ssuBB>
NC_002516,Pseudomonas_aeruginosa_PAO1,<ssuBCDAEBCA>
NC_002947,Pseudomonas_putida_KT2440,ssuEADCB
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,ssuDA <ssuBC> ssuE
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,<ssuBCADE>
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,ssuBC ssuE
NC_004757,Nitrosomonas_europaea_ATCC_19718,<ssuBC>
NC_005085,Chromobacterium_violaceum_ATCC_12472,<ssuCBA>
NC_003295,Ralstonia_solanacearum_GMI1000,ssuEADCB
NC_002927,Bordetella_bronchiseptica_RB50,ssuACB <ssuECB>
NC_002929,Bordetella_pertussis_Tohama_I,ssuACB
NC_002928,Bordetella_parapertussis_12822,ssuACB <ssuECB>
NC_004463,Bradyrhizobium_japonicum_USDA_110,<ssuBCDA>
NC_002696,Caulobacter_crescentus_CB15,<ssuBCA> ssuD
NC_003062,Agrobacterium_tumefaciens_str._C58,ssuACB <ssuD>
NC_002678,Mesorhizobium_loti_MAFF303099,<ssuBCDA> ssuE
NC_003047,Sinorhizobium_meliloti_1021,<ssuACB>
NC_012441,Brucella_melitensis_ATCC_23457,<ssuCB> <ssuA>
NC_004310,Brucella_suis_1330,<ssuCB> <ssuA>
NC_005090,Wolinella_succinogenes_DSM_1740,<ssuBC>
NC_004917,Helicobacter_hepaticus_ATCC_51449,<ssuBB> <ssuD>
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,<ssuCB>
