rplKAJL-rpoBC
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,rplKAJL-rpoBC
NC_004741,Shigella_flexneri_2a_str._2457T,<rpoCB-rplLJAK>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,<rpoCB-rplLJAK>
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,rplKAJL-rpoBC
NC_003143,Yersinia_pestis_CO92,<rpoCB-rplLJAK>
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<rpoCB-rplLJ> <rplAK>
NC_004459,Vibrio_vulnificus_CMCP6,rplKAJL-rpoBC
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,<rpoCB-rplLJAK>
NC_011833,Buchnera_aphidicola_str._5A_(Acyrthosiphon_pisum),<rpoCB-rplLJAK>
NC_000907,Haemophilus_influenzae_Rd_KW20,<rpoCB-rplAK> rplJL
NC_004347,Shewanella_oneidensis_MR-1,rplKAJL-rpoBC
NC_005061,Candidatus_Blochmannia_floridanus,<rpoCB-rplLJAK>
NC_002516,Pseudomonas_aeruginosa_PAO1,<rpoCB-rplLJAK>
NC_002947,Pseudomonas_putida_KT2440,rplKAJL-rpoBC
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,rplKAJL-rpoBC
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,rplKA rplJL-rpoBC
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,<rpoCB-rplLJ> <rplAK>
NC_002488,Xylella_fastidiosa_9a5c,<rpoCB-rplLJ> <rplAK>
NC_004757,Nitrosomonas_europaea_ATCC_19718,<rpoCB-rplLJAK>
NC_005085,Chromobacterium_violaceum_ATCC_12472,<rpoCB-rplLJAK>
NC_003295,Ralstonia_solanacearum_GMI1000,<rpoCB-rplLJAK>
NC_003112,Neisseria_meningitidis_MC58,rplKAJL-rpoBC
NC_002927,Bordetella_bronchiseptica_RB50,rplKAJL-rpoBC
NC_002929,Bordetella_pertussis_Tohama_I,rplKAJL-rpoBC
NC_002928,Bordetella_parapertussis_12822,rplKAJL-rpoBC
NC_004463,Bradyrhizobium_japonicum_USDA_110,<rpoCB-rplLJ> <rplAK>
NC_002696,Caulobacter_crescentus_CB15,rplJL rpoBC <rplAK>
NC_003062,Agrobacterium_tumefaciens_str._C58,<rpoCB-rplLJAK>
NC_002678,Mesorhizobium_loti_MAFF303099,rplKAJL-rpoBC
NC_003047,Sinorhizobium_meliloti_1021,rplKAJL-rpoBC
NC_012441,Brucella_melitensis_ATCC_23457,<rpoCB-rplLJAK>
NC_004310,Brucella_suis_1330,<rpoCB-rplLJAK>
NC_005090,Wolinella_succinogenes_DSM_1740,rplKA rplL-rpoC rpoB
NC_004917,Helicobacter_hepaticus_ATCC_51449,<rpoC-rplLJAK> <rpoB>
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,rplKAJL-rpoBC
