ydgK-rsxABCDGE-nth
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,ydgK-rsxABCDGE-nth
NC_004741,Shigella_flexneri_2a_str._2457T,ydgK-rsxABCDGE-nth
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,ydgK-rsxABCDGE-nth
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,<nth-rsxEGDCBA-ydgK>
NC_003143,Yersinia_pestis_CO92,<nth-rsxEGD> <rsxCBA-ydgK>
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<nth-rsxEGDCBA>
NC_004459,Vibrio_vulnificus_CMCP6,rsxABCDGE-nth
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,rsxABCDGE-nth
NC_011833,Buchnera_aphidicola_str._5A_(Acyrthosiphon_pisum),rsxABCDGE-nth
NC_000907,Haemophilus_influenzae_Rd_KW20,rsxABCDGE-nth
NC_004347,Shewanella_oneidensis_MR-1,rsxABCDGE-nth
NC_002516,Pseudomonas_aeruginosa_PAO1,rsxABCDGE-nth
NC_002947,Pseudomonas_putida_KT2440,<rsxGDA> <nth> rsxC rsxB
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,rsxB-nth rsxC
NC_004757,Nitrosomonas_europaea_ATCC_19718,rsxB-nth <rsxAE> <rsxC> <rsxD>
NC_005085,Chromobacterium_violaceum_ATCC_12472,rsxB-nth rsxC
NC_003295,Ralstonia_solanacearum_GMI1000,<nth-rsxB>
NC_003112,Neisseria_meningitidis_MC58,<rsxAE> <nth> rsxC <rsxB> <rsxD>
NC_002927,Bordetella_bronchiseptica_RB50,rsxB-nth <rsxC>
NC_002929,Bordetella_pertussis_Tohama_I,<nth-rsxB> rsxC
NC_002928,Bordetella_parapertussis_12822,rsxB-nth <rsxC>
