srlAEBD-gutM-srlR-gutQ
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,srlAEBD-gutM-srlR-gutQ
NC_004741,Shigella_flexneri_2a_str._2457T,srlEBD-gutM-srlR-gutQ
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,srlAEBD-gutM-srlR-gutQ
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,srlAEBD-gutM-srlR-gutQ
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,<gutM-srlDBEA> <gutQ> <srlR>
NC_002947,Pseudomonas_putida_KT2440,srlDD <gutQ> <srlR>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,<srlRD> gutQ
NC_002927,Bordetella_bronchiseptica_RB50,<srlDD> gutQ srlR
NC_002929,Bordetella_pertussis_Tohama_I,<srlDD> <gutQ> srlR
NC_004463,Bradyrhizobium_japonicum_USDA_110,<srlDD>  gutQ srlR
NC_002678,Mesorhizobium_loti_MAFF303099,<srlBEA> <srlRD>  <gutQ>
NC_003047,Sinorhizobium_meliloti_1021,<srlDR>  gutQ
