caiTABCDE
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,<caiEDCBAT>
NC_004741,Shigella_flexneri_2a_str._2457T,<caiEDCBAT>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,<caiEDCBAT>
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,<caiEDCBAT>
NC_004347,Shewanella_oneidensis_MR-1,caiAD <caiE> caiC
NC_002516,Pseudomonas_aeruginosa_PAO1,<caiCC> <caiDBA> <caiE> caiT
NC_002947,Pseudomonas_putida_KT2440,caiCA caiAD <caiEB> caiT
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,caiCC caiDA <caiBA> caiE <caiT>
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,caiAD caiCC <caiE> <caiT>
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,<caiDA> <caiE> <caiT> caiC
NC_004757,Nitrosomonas_europaea_ATCC_19718,caiAC caiE
NC_005085,Chromobacterium_violaceum_ATCC_12472,<caiDA> <caiCC> <caiBA> <caiE> caiT
NC_003295,Ralstonia_solanacearum_GMI1000,<caiAA> <caiDD>  <caiE> caiC <caiB>
NC_003112,Neisseria_meningitidis_MC58,caiCT > caiE
NC_002927,Bordetella_bronchiseptica_RB50,<caiBB>  <caiAD> caiCE <caiT>
NC_002929,Bordetella_pertussis_Tohama_I,caiBD <caiCA> caiCE caiT
NC_002928,Bordetella_parapertussis_12822,<caiBB>  <caiAD> caiCE <caiT>
NC_004463,Bradyrhizobium_japonicum_USDA_110,caiCD caiAB <caiE>
NC_002696,Caulobacter_crescentus_CB15,<caiAA> <caiCD> <caiE> <caiB>
NC_003062,Agrobacterium_tumefaciens_str._C58,caiAD caiE <caiC> caiB
NC_002678,Mesorhizobium_loti_MAFF303099,caiCAD caiE caiB
NC_003047,Sinorhizobium_meliloti_1021,caiAD caiE <caiC>
NC_012441,Brucella_melitensis_ATCC_23457,<caiDA> <caiBA> <caiE> <caiC>
NC_004310,Brucella_suis_1330,<caiAC> <caiDA> <caiBA> <caiE>
NC_004917,Helicobacter_hepaticus_ATCC_51449,<caiCC> caiA
