gcl-hyi-glxR-ybbVW-allB-ybbY-glxK
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,gcl-hyi-glxR-ybbW-allB-ybbY-glxK
NC_004741,Shigella_flexneri_2a_str._2457T,gcl-hyi <glxKR>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,gcl-hyi-glxR allB-ybbY-glxK
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,gcl-hyi-glxR ybbWW-allB-ybbY-glxK
NC_002516,Pseudomonas_aeruginosa_PAO1,<glxR-hyi-gcl> <ybbW> allB glxK
NC_002947,Pseudomonas_putida_KT2440,gcl-hyi-glxR ybbW <allB> glxK
NC_003295,Ralstonia_solanacearum_GMI1000,gcl-hyi-glxR ybbW allB
NC_002927,Bordetella_bronchiseptica_RB50,<hyi-glxR> <allB> glxK <gcl>
NC_002928,Bordetella_parapertussis_12822,<hyi-glxR> allB <gcl>
NC_004463,Bradyrhizobium_japonicum_USDA_110,gcl-hyi-glxR <allB>
NC_002678,Mesorhizobium_loti_MAFF303099,gcl-hyi-glxR ybbW allB
