astCADBE
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,<astEBDAC>
NC_004741,Shigella_flexneri_2a_str._2457T,astAD astC astE
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,<astEBDAC>
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,astCADBE
NC_003143,Yersinia_pestis_CO92,astCADBE
NC_004459,Vibrio_vulnificus_CMCP6,astCAD <astE>
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,<astDAC> astE
NC_004347,Shewanella_oneidensis_MR-1,astCAD astB astE
NC_002516,Pseudomonas_aeruginosa_PAO1,astCAADBE
NC_002947,Pseudomonas_putida_KT2440,<astEBDAAC>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,astCAADBE
NC_005085,Chromobacterium_violaceum_ATCC_12472,astCAADB astE
NC_003295,Ralstonia_solanacearum_GMI1000,<astDC>
NC_002927,Bordetella_bronchiseptica_RB50,<astDC>
NC_002929,Bordetella_pertussis_Tohama_I,<astDC>
NC_002928,Bordetella_parapertussis_12822,<astDC>
NC_002696,Caulobacter_crescentus_CB15,astADBC
NC_002678,Mesorhizobium_loti_MAFF303099,<astCD>
