ybgIJKL-nei
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,ybgIJKL-nei
NC_004741,Shigella_flexneri_2a_str._2457T,<nei-ybgL> <ybgJI>
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,ybgIJKL nei
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,ybgIJKL nei
NC_003143,Yersinia_pestis_CO92,ybgKL ybgI
NC_000907,Haemophilus_influenzae_Rd_KW20,<ybgLKJ> ybgI <nei>
NC_002516,Pseudomonas_aeruginosa_PAO1,<ybgKJL> <ybgI>
NC_002947,Pseudomonas_putida_KT2440,ybgLJK ybgI
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,<ybgLKJ> <ybgI> nei
NC_005085,Chromobacterium_violaceum_ATCC_12472,ybgJK K> L <ybgI> nei
NC_003295,Ralstonia_solanacearum_GMI1000,<ybgLKJ> <ybgI>
NC_002927,Bordetella_bronchiseptica_RB50,ybgJKL ybgI <nei>
NC_002929,Bordetella_pertussis_Tohama_I,<ybgKJ> <ybgI> nei
NC_002928,Bordetella_parapertussis_12822,ybgJKL ybgI <nei>
NC_004463,Bradyrhizobium_japonicum_USDA_110,ybgJKL nei
NC_002163,Campylobacter_jejuni_subsp._jejuni_NCTC_11168,ybgLJK ybgI
