glgBXCAP
NC_000913,Escherichia_coli_str._K-12_substr._MG1655,<glgPACXB>
NC_004741,Shigella_flexneri_2a_str._2457T,glgBXCAP
NC_003198,Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18,glgBXCAP
NC_003197,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2,<glgPACXB>
NC_003143,Yersinia_pestis_CO92,<glgPACXB>
NC_002663,Pasteurella_multocida_subsp._multocida_str._Pm70,glgBXCAP
NC_004459,Vibrio_vulnificus_CMCP6,glgCA glgX <glgB>
NC_004603,Vibrio_parahaemolyticus_RIMD_2210633,glgCA glgX glgB
NC_000907,Haemophilus_influenzae_Rd_KW20,glgBXCAP
NC_004347,Shewanella_oneidensis_MR-1,glgBXPCA
NC_002516,Pseudomonas_aeruginosa_PAO1,glgXB <glgBA> glgP glgC
NC_002947,Pseudomonas_putida_KT2440,glgAB <glgBX> <glgP> <glgC>
NC_004578,Pseudomonas_syringae_pv._tomato_str._DC3000,glgAX glgP glgB <glgC>
NC_003919,Xanthomonas_axonopodis_pv._citri_str._306,glgXB glgABB
NC_007086,Xanthomonas_campestris_pv._campestris_str._8004,glgABX glgC
NC_004757,Nitrosomonas_europaea_ATCC_19718,<glgBC>  <glgP> glgA <glgX>
NC_002927,Bordetella_bronchiseptica_RB50,glgXBXX glgA glgC
NC_002929,Bordetella_pertussis_Tohama_I,<glgBXBX> <glgC>
NC_002928,Bordetella_parapertussis_12822,glgBXB X> glgA glgC
NC_004463,Bradyrhizobium_japonicum_USDA_110,glgCA glgXBXB glgP
NC_002678,Mesorhizobium_loti_MAFF303099,glgPBCA glgX
NC_003047,Sinorhizobium_meliloti_1021,glgPBCA glgX
